date,water_level_varanasi,discharge_cumec,rain_varanasi_mm,rain_upstream_avg_mm,temperature_c,humidity_pct,basin_area_pct,flood_label,mean_elevation_m,mean_slope,basin_relief_m,flow_accumulation,twi,network_density
16-12-2018,67.18,9329.68,5.26,27.15,34.45,88.44,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-12-2018,68.06,14455.96,95.46,121.61,26.12,81.45,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-12-2018,68.27,11292.98,54.15,68.21,27.69,77.52,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-12-2018,68.19,12456.07,59.7,84.59,24.15,80.29,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-12-2018,68.25,15221.65,114.6,142.12,26.76,92.94,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-12-2018,68.6,13943.25,105.6,114.49,34.77,92.86,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-12-2018,67.94,11866.93,59.3,67.76,28.55,68.91,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-12-2018,68.15,11817.51,44.64,73.52,30.16,83.33,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-12-2018,67.38,11254.54,55.63,62.02,29.48,60.36,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-12-2018,67.28,11158.87,43.39,55.78,27.78,71.82,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-12-2018,68.41,13751.18,103.0,116.6,31.23,73.2,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-12-2018,68.94,13391.89,74.08,101.56,31.26,87.79,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-12-2018,67.57,12893.78,101.59,101.32,29.95,61.71,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-12-2018,66.6,11013.69,42.89,53.98,25.12,62.73,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-12-2018,67.73,13461.77,70.96,99.48,26.03,89.12,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
31-12-2018,66.93,9806.17,18.73,32.1,24.61,87.92,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-01-2019,67.92,13269.82,81.34,105.87,30.0,92.17,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-01-2019,68.19,10811.3,36.81,60.67,32.51,66.16,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-01-2019,66.84,11476.6,68.66,66.06,27.12,75.23,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-01-2019,69.59,14966.4,115.48,130.38,28.46,71.09,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-01-2019,68.69,12554.06,69.59,86.15,34.39,63.51,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-01-2019,67.83,10748.6,55.3,64.42,33.45,83.19,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-01-2019,66.4,11416.27,66.06,69.68,29.89,72.22,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-01-2019,66.87,9964.34,34.88,40.79,28.58,63.02,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-01-2019,67.24,10819.69,43.46,59.83,26.28,72.25,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-01-2019,67.4,14223.93,87.49,115.82,26.87,80.75,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-01-2019,67.7,9961.6,48.77,49.07,34.7,86.91,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-01-2019,65.97,9574.1,38.56,37.39,33.63,88.43,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-01-2019,67.54,14293.33,98.8,119.9,34.45,89.62,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-01-2019,68.6,14032.13,93.26,110.88,32.42,94.75,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-01-2019,67.16,10875.4,50.54,64.62,31.83,89.68,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-01-2019,67.22,10985.46,52.43,51.42,34.24,89.55,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-01-2019,66.82,11534.09,71.23,79.76,35.55,75.71,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-01-2019,69.31,15746.4,119.85,148.71,24.51,74.45,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-01-2019,67.85,12356.02,61.88,83.36,29.33,81.26,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-01-2019,67.91,14399.31,103.55,128.73,32.21,85.09,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-01-2019,66.04,8122.85,3.23,-4.39,30.83,82.54,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-01-2019,68.23,11985.39,88.09,88.16,35.85,60.35,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-01-2019,68.41,14624.57,106.25,134.2,35.08,82.05,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-01-2019,67.96,11008.29,23.13,51.64,26.92,93.3,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-01-2019,69.13,14400.31,108.09,122.44,25.33,92.27,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-01-2019,67.66,12384.83,75.55,90.04,35.61,91.0,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-01-2019,67.82,11500.68,33.77,60.93,29.71,81.63,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-01-2019,67.22,9072.93,3.75,19.98,30.87,93.38,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-01-2019,68.13,14149.01,116.35,116.84,32.35,60.71,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-01-2019,67.54,11788.14,65.93,83.51,34.13,83.82,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
31-01-2019,67.36,11265.69,51.63,61.83,32.61,63.67,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-02-2019,66.81,10935.05,67.19,58.74,33.02,73.6,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-02-2019,67.44,13543.13,104.85,111.11,30.65,71.05,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-02-2019,66.63,9568.0,31.91,25.2,33.83,94.48,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-02-2019,65.82,8518.78,2.17,13.9,28.71,87.05,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-02-2019,69.5,14101.16,110.14,128.03,25.43,81.12,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-02-2019,68.02,11738.47,54.15,81.47,27.17,81.35,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-02-2019,68.28,14601.22,111.24,129.3,33.33,81.87,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-02-2019,68.2,12937.0,90.42,103.9,32.9,90.87,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-02-2019,66.98,11287.6,57.49,67.0,34.28,81.41,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-02-2019,67.77,14451.65,101.33,125.22,28.94,60.64,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-02-2019,67.01,10516.87,30.91,50.64,32.84,84.92,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-02-2019,66.98,11823.04,46.56,74.01,34.66,90.58,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-02-2019,67.69,11243.0,67.24,62.12,31.71,88.23,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-02-2019,65.46,9220.55,15.95,15.93,31.49,76.83,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-02-2019,68.73,13562.82,94.16,107.3,27.58,78.56,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-02-2019,66.61,8895.21,11.71,18.44,25.82,92.32,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-02-2019,66.59,8484.52,24.77,15.37,32.1,83.03,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-02-2019,67.68,11698.68,53.83,72.84,28.45,67.94,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-02-2019,67.22,11345.24,72.41,62.97,29.85,68.48,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-02-2019,68.9,13852.11,117.13,111.27,24.16,73.57,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-02-2019,67.42,10526.26,26.01,50.86,25.39,79.47,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-02-2019,65.64,8089.05,9.06,4.24,35.87,78.8,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-02-2019,67.48,10406.68,39.2,55.29,34.16,66.37,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-02-2019,68.16,13172.27,102.76,93.59,29.62,85.69,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-02-2019,66.46,8188.62,7.42,7.55,27.29,81.72,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-02-2019,67.46,12322.42,90.21,92.39,34.67,61.21,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-02-2019,67.55,13766.15,102.06,121.12,34.29,82.28,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-02-2019,67.9,11633.13,90.58,82.1,31.96,70.85,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-03-2019,65.74,8428.67,22.64,13.14,25.25,87.97,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-03-2019,66.5,10873.63,50.41,57.34,27.25,82.88,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-03-2019,66.42,9714.74,4.34,34.09,32.69,71.71,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-03-2019,66.82,9002.32,0.12,21.69,26.13,92.42,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-03-2019,65.84,9972.12,17.98,32.02,35.83,84.91,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-03-2019,68.4,13288.77,104.76,98.56,33.96,66.57,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-03-2019,66.7,9741.45,9.63,35.55,25.52,77.69,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-03-2019,66.56,9413.91,1.23,29.67,28.67,78.57,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-03-2019,68.34,14291.27,92.12,117.25,29.62,85.57,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-03-2019,67.38,10052.61,36.01,39.98,29.89,63.23,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-03-2019,65.89,9066.15,14.17,24.64,32.72,74.63,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-03-2019,66.79,9931.52,17.93,38.6,30.75,87.76,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-03-2019,66.89,11075.38,53.33,62.95,35.13,92.99,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-03-2019,66.34,9217.73,14.75,17.94,29.85,70.84,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-03-2019,65.68,8523.82,13.71,18.99,30.15,81.29,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-03-2019,68.58,13446.89,81.9,110.6,31.14,77.78,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-03-2019,67.61,14509.44,97.26,120.42,33.74,61.23,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-03-2019,68.28,14348.52,98.9,120.83,28.16,73.1,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-03-2019,68.24,14164.19,89.19,115.78,24.7,94.15,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-03-2019,65.79,9127.31,4.54,19.76,34.06,84.65,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-03-2019,67.99,12361.69,90.69,84.35,34.13,93.8,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-03-2019,67.78,11132.27,57.99,62.73,29.55,63.95,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-03-2019,67.92,12829.63,95.67,91.46,25.24,84.15,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-03-2019,68.8,14685.65,111.49,129.79,32.81,90.94,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-03-2019,67.11,10572.31,41.85,43.4,24.37,92.3,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-03-2019,68.8,13402.65,90.38,109.02,35.03,89.69,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-03-2019,68.41,15237.95,115.27,135.94,33.05,87.48,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-03-2019,66.49,9034.25,6.71,24.51,32.37,72.13,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-03-2019,68.18,12615.49,89.35,87.5,33.01,85.12,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-03-2019,67.85,11068.66,62.0,59.65,27.73,86.98,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
31-03-2019,68.19,11861.04,80.84,83.29,25.31,80.96,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-04-2019,67.01,9380.45,7.75,18.42,29.9,79.75,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-04-2019,65.6,7976.56,4.72,7.01,35.92,62.65,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-04-2019,67.7,11202.72,43.06,61.4,30.53,71.38,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-04-2019,67.54,10118.94,34.91,45.37,31.66,88.18,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-04-2019,65.65,9365.65,11.5,25.86,33.29,66.15,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-04-2019,69.62,14360.14,116.28,131.39,35.55,91.8,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-04-2019,67.48,9333.69,19.48,25.12,27.4,94.83,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-04-2019,69.16,14368.13,108.69,125.92,29.95,65.74,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-04-2019,67.26,12078.9,91.47,83.52,33.49,92.26,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-04-2019,66.96,11958.76,55.63,82.8,24.4,73.61,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-04-2019,67.67,13837.35,96.79,107.37,27.71,82.71,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-04-2019,67.56,11949.12,55.31,70.85,35.93,94.72,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-04-2019,67.74,13733.14,104.38,124.56,28.21,64.58,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-04-2019,67.78,12224.83,88.63,90.85,30.57,78.16,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-04-2019,68.11,14833.98,119.59,141.17,29.68,69.4,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-04-2019,67.83,15181.56,119.62,137.04,29.82,89.15,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-04-2019,65.96,8489.17,3.96,13.25,31.25,87.15,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-04-2019,69.23,14602.07,117.28,123.44,33.44,66.01,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-04-2019,67.12,10756.49,47.1,47.14,33.27,62.7,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-04-2019,68.21,11491.35,54.95,77.15,33.86,81.45,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-04-2019,67.46,11450.8,37.92,60.18,34.4,83.51,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-04-2019,68.46,12918.35,96.52,107.92,24.85,69.35,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-04-2019,65.96,9755.75,38.18,41.15,32.78,71.72,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-04-2019,68.11,12590.59,64.99,92.37,31.53,71.76,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-04-2019,66.13,9855.19,4.84,33.35,27.82,68.92,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-04-2019,68.65,13878.13,92.46,118.1,24.81,81.26,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-04-2019,67.41,11967.8,74.34,89.1,29.37,88.71,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-04-2019,66.59,10211.12,36.53,36.04,34.75,84.52,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-04-2019,66.98,9757.21,17.37,39.45,25.41,76.33,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-04-2019,68.52,12930.08,95.58,91.85,32.22,69.06,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-05-2019,68.13,11126.51,65.37,70.8,25.3,60.35,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-05-2019,66.66,12011.6,43.8,71.87,30.2,88.48,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-05-2019,68.35,12873.45,100.74,95.88,34.48,71.6,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-05-2019,67.35,13625.6,104.02,107.0,35.92,93.09,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-05-2019,68.56,13741.42,99.46,117.48,26.1,92.46,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-05-2019,67.85,10392.99,34.79,54.93,27.89,90.37,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-05-2019,67.61,14713.48,98.66,126.46,33.05,88.36,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-05-2019,66.12,9193.18,19.96,30.11,33.25,63.95,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-05-2019,68.67,14004.19,91.11,111.36,29.22,71.99,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-05-2019,66.84,11189.05,38.09,66.65,31.0,84.49,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-05-2019,66.18,10323.47,25.04,38.55,30.34,89.42,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-05-2019,67.36,12091.97,59.86,83.28,34.65,84.89,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-05-2019,68.54,13841.28,104.85,121.24,32.97,93.34,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-05-2019,67.38,10535.25,55.74,46.1,28.34,80.15,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-05-2019,66.32,9088.41,8.76,20.13,35.45,78.36,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-05-2019,66.14,9800.76,20.39,41.02,24.92,91.84,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-05-2019,67.44,10046.24,8.05,35.26,32.17,75.96,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-05-2019,67.05,8467.7,18.0,15.92,34.51,61.14,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-05-2019,65.33,9133.53,5.3,14.79,32.5,60.61,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-05-2019,66.76,10611.82,33.66,55.87,28.16,81.17,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-05-2019,68.22,13684.6,96.8,122.94,28.35,69.55,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-05-2019,68.98,14043.94,110.98,112.86,33.31,93.0,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-05-2019,67.02,12301.87,81.65,89.99,33.23,83.14,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-05-2019,68.24,11930.02,84.94,84.28,27.86,92.57,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-05-2019,66.18,11067.08,62.05,57.51,30.37,68.69,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-05-2019,67.1,10256.41,31.56,51.98,29.93,74.35,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-05-2019,67.47,13151.0,73.29,95.56,24.31,64.92,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-05-2019,67.69,13564.93,102.37,114.94,31.84,74.95,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-05-2019,66.89,7751.58,2.63,-2.15,26.94,70.91,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-05-2019,67.06,13124.18,106.19,101.56,30.15,94.32,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
31-05-2019,68.68,12760.57,63.45,88.85,33.06,63.8,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-06-2019,65.98,9592.4,38.5,39.83,27.62,74.44,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-06-2019,67.36,12613.25,78.64,91.02,29.87,77.61,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-06-2019,67.38,10306.38,37.03,45.87,34.64,66.5,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-06-2019,66.98,10658.82,30.36,57.23,24.73,93.44,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-06-2019,66.63,8821.07,17.12,10.95,35.72,85.13,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-06-2019,67.6,12211.45,89.71,92.94,32.94,64.37,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-06-2019,67.48,13435.73,110.31,103.68,32.84,82.86,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-06-2019,68.17,14278.1,106.29,119.29,32.05,63.01,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
